date,Temperature,Dew,Humidity,Pressure
02-05-2020,31.19,23.73,18.55,100.15
03-05-2020,31.15,23.65,18.49,100.15
04-05-2020,31.33,24.21,19.1,100.25
05-05-2020,31.66,23.8,18.62,100.24
06-05-2020,31.22,24.35,19.23,100.22
07-05-2020,31.83,24.25,19.17,100.26
08-05-2020,32.15,24.03,18.92,100.23
09-05-2020,32.08,23.76,18.68,100.27
10-05-2020,32.15,22.84,17.7,100.28
11-05-2020,30.97,23.8,18.62,100.31
12-05-2020,28.89,24.27,19.1,100.31
13-05-2020,29.94,21.9,16.6,100.19
14-05-2020,30.44,24.17,18.98,100.1
15-05-2020,30.21,24.45,19.41,99.95
16-05-2020,29.74,24.84,19.9,99.82
17-05-2020,29.73,23.86,18.74,99.7
18-05-2020,30.92,24.46,19.47,99.53
19-05-2020,32.91,22.8,17.7,99.36
20-05-2020,33.12,22.66,17.58,99.49
21-05-2020,32.81,22.58,17.46,99.71
22-05-2020,32.61,22.88,17.82,99.78
23-05-2020,31.38,25.02,20.2,99.91
24-05-2020,30.78,25.79,21.12,100.01
25-05-2020,30.44,26.18,21.42,100.13
26-05-2020,30.69,25.95,21.18,100.13
27-05-2020,31.48,25.86,21.12,100.02
28-05-2020,32.01,25.83,21.12,99.88
29-05-2020,31.45,24.71,19.65,99.95
30-05-2020,30.99,24.42,19.41,100.06
31-05-2020,29.82,24.9,19.84,100.19
01-06-2020,30.49,24.91,19.84,100.23
02-06-2020,29.94,23.99,18.86,100.17
03-06-2020,30.17,23.26,18.01,100.13
04-06-2020,31.08,23.08,17.88,100.1
05-06-2020,31.12,23.55,18.37,100.08
06-06-2020,30.13,23.33,18.13,100.06
07-06-2020,30.4,22.23,17.09,99.97
08-06-2020,31.52,22.22,17.09,99.92
09-06-2020,31.42,22.03,17.03,99.92
10-06-2020,30.19,22.21,17.03,99.84
11-06-2020,29.19,22.84,17.58,99.67
12-06-2020,30.64,22.07,16.85,99.64
13-06-2020,32.14,20.94,15.75,99.7
14-06-2020,32.01,20.56,15.38,99.82
15-06-2020,31.68,22.5,17.33,99.81
16-06-2020,31.37,23.51,18.49,99.74
17-06-2020,32.06,23.12,18.07,99.77
18-06-2020,32.52,21.69,16.54,99.91
19-06-2020,31.97,21.69,16.48,99.98
20-06-2020,31.41,22.3,17.15,99.95
21-06-2020,30.91,21.8,16.6,99.85
22-06-2020,31.44,22.89,17.76,99.75
23-06-2020,30.45,22.46,17.27,99.91
24-06-2020,30.04,23.44,18.25,99.96
25-06-2020,29.48,23.61,18.37,99.9
26-06-2020,30.1,23.51,18.31,99.84
27-06-2020,30.51,24.36,19.29,99.84
28-06-2020,29.62,24.87,19.84,99.84
29-06-2020,28.65,24.47,19.35,99.78
30-06-2020,29.55,24.06,18.92,99.76
01-07-2020,29.17,24.44,19.35,99.86
02-07-2020,29.11,22.89,17.58,99.9
03-07-2020,29.42,23.1,17.82,99.86
04-07-2020,29.73,23.05,17.82,99.8
05-07-2020,29.33,22.6,17.33,99.86
06-07-2020,29.76,23.18,18.01,99.82
07-07-2020,30.27,23.49,18.31,99.92
08-07-2020,28.52,23.58,18.31,100.09
09-07-2020,27.39,24.13,18.92,100.02
10-07-2020,28.71,23.98,18.74,100.05
11-07-2020,27.55,23.76,18.49,100.06
12-07-2020,29.11,24.52,19.41,99.92
13-07-2020,28.33,24.98,19.96,99.88
14-07-2020,27.61,24.7,19.59,99.89
15-07-2020,27.66,24.5,19.41,99.82
16-07-2020,27.47,24.15,18.98,99.81
17-07-2020,28.44,23.96,18.8,99.8
18-07-2020,27.95,23.8,18.55,99.96
19-07-2020,28.24,24.65,19.53,99.99
20-07-2020,28.09,25.05,20.02,99.92
21-07-2020,28.22,24.58,19.41,100
22-07-2020,28.26,25.03,19.96,100.08
23-07-2020,27.67,24.48,19.29,100.03
24-07-2020,27.87,24.91,19.84,100.06
25-07-2020,28.44,23.75,18.49,100.14
26-07-2020,28.69,23.62,18.31,100.23
27-07-2020,28.77,23.65,18.37,100.06
28-07-2020,27.8,24.3,19.1,99.91
29-07-2020,28,24.62,19.53,99.84
30-07-2020,28.23,24.41,19.29,99.89
31-07-2020,28.72,25,19.96,99.84
01-08-2020,27.76,24.8,19.71,99.89
02-08-2020,27.19,24.39,19.23,99.86
03-08-2020,27.44,24.28,19.17,99.76
04-08-2020,27.54,23.08,17.82,99.64
05-08-2020,28.07,22.82,17.58,99.49
06-08-2020,28.65,24.41,19.41,99.65
07-08-2020,29.01,25.03,20.02,99.9
08-08-2020,28.75,24.48,19.35,99.93
09-08-2020,27.45,24.04,18.86,99.89
10-08-2020,27.97,23.94,18.74,99.94
11-08-2020,28.79,24.33,19.17,100.03
12-08-2020,28.55,24.02,18.8,100.12
13-08-2020,28.66,24.08,18.92,99.95
14-08-2020,28.82,24.11,18.92,99.85
15-08-2020,28.37,23.73,18.49,99.9
16-08-2020,28.94,24.07,18.86,99.94
17-08-2020,29.04,24.59,19.47,99.91
18-08-2020,29.39,24.87,19.84,99.94
19-08-2020,29.18,24.69,19.65,99.82
20-08-2020,28.9,24.58,19.53,99.84
21-08-2020,28.69,24.38,19.23,100.06
22-08-2020,28.39,24.8,19.71,100.16
23-08-2020,28.05,24.8,19.71,100.16
24-08-2020,27.68,24.88,19.78,100.2
25-08-2020,27.97,24.84,19.71,100.24
26-08-2020,27.99,25.12,20.02,100.22
27-08-2020,27.98,24.57,19.41,100.11
28-08-2020,28.93,24.16,18.98,99.99
29-08-2020,28.62,25.04,20.02,100
30-08-2020,28.37,25.19,20.14,100.06
31-08-2020,28.39,25.06,19.96,100.12
01-09-2020,27.26,24.99,19.9,100.08
02-09-2020,27.87,23.69,18.37,100.1
03-09-2020,27.58,23.98,18.74,100.14
04-09-2020,28.15,24.35,19.17,100.08
05-09-2020,28.08,24.37,19.17,100.04
06-09-2020,28.16,24.55,19.41,100
07-09-2020,28.31,24.9,19.84,100.04
08-09-2020,28.53,24.7,19.59,100.08
09-09-2020,28.46,25.15,20.14,99.98
10-09-2020,27.75,24.37,19.23,99.84
11-09-2020,27.61,24.2,19.04,99.89
12-09-2020,27.5,23.93,18.68,100.15
13-09-2020,26.59,23.07,17.7,100.15
14-09-2020,26.9,23.16,17.88,99.99
15-09-2020,27.54,23.51,18.25,99.99
16-09-2020,27.8,24.51,19.35,100.02
17-09-2020,28.27,24.17,18.98,100.04
18-09-2020,28.46,24.58,19.47,99.89
19-09-2020,26.81,24.17,19.04,99.7
20-09-2020,26.34,23.52,18.31,99.67
21-09-2020,27.02,23.15,17.88,99.77
22-09-2020,27.35,22.4,17.09,99.91
23-09-2020,27.53,22.13,16.85,100.05
24-09-2020,28.1,23.74,18.49,100.22
25-09-2020,27.35,24.81,19.65,100.22
26-09-2020,26.83,23.62,18.31,100.19
27-09-2020,27.98,23.3,17.94,100.23
28-09-2020,28.29,24.3,19.1,100.16
29-09-2020,27.65,24.55,19.41,100.03
30-09-2020,27.06,24.28,19.1,99.97
01-10-2020,27.72,23.58,18.31,99.99
02-10-2020,28.25,23.5,18.25,100
03-10-2020,28.17,24.61,19.47,100.01
04-10-2020,27.44,23.76,18.49,100.13
05-10-2020,27.9,23,17.7,100.05
06-10-2020,28.37,23.35,18.07,100.05
07-10-2020,28.94,24.8,19.71,100.09
08-10-2020,28.4,25.05,19.96,100.12
09-10-2020,27.74,25,19.9,100.16
10-10-2020,27.09,24.08,18.8,100.11
11-10-2020,26.83,23.9,18.68,99.91
12-10-2020,27.19,24.09,18.92,99.73
13-10-2020,27.26,24.21,19.1,99.57
14-10-2020,27.86,23.53,18.31,99.74
15-10-2020,27.24,23.05,17.76,99.86
16-10-2020,28.32,23.98,18.8,99.88
17-10-2020,27.51,25.22,20.2,99.99
18-10-2020,27.26,23.57,18.25,100.08
19-10-2020,27.29,24.06,18.8,100.03
20-10-2020,27.25,24.02,18.8,99.96
21-10-2020,26.55,23.24,17.88,100.05
22-10-2020,27.51,23.37,18.13,100
23-10-2020,27.23,24.68,19.53,100.06
24-10-2020,27.35,24.43,19.23,100.2
25-10-2020,27.42,24.02,18.74,100.36
26-10-2020,27.23,23.73,18.37,100.42
27-10-2020,26.88,23.4,18.01,100.38
28-10-2020,26.49,23.41,18.01,100.44
29-10-2020,26.02,23.49,18.13,100.47
30-10-2020,26.73,22.07,16.6,100.42
31-10-2020,26.9,22.03,16.6,100.42
01-11-2020,27.05,22.66,17.21,100.48
02-11-2020,27.32,23.49,18.07,100.57
03-11-2020,27.52,24.05,18.74,100.55
04-11-2020,26.9,24.53,19.29,100.52
05-11-2020,27.28,24.4,19.1,100.57
06-11-2020,26.73,24.35,19.04,100.68
07-11-2020,27.31,24.3,18.98,100.73
08-11-2020,27.24,23.56,18.13,100.78
09-11-2020,26.12,21.55,16.05,100.66
10-11-2020,25.39,20.78,15.38,100.49
11-11-2020,25.73,23.41,18.19,100.42
12-11-2020,26.55,24.8,19.59,100.54
13-11-2020,27.01,24.43,19.17,100.54
14-11-2020,26.96,23.94,18.62,100.45
15-11-2020,26.95,25.29,20.2,100.4
16-11-2020,26,24.3,18.98,100.54
17-11-2020,26.34,24.13,18.86,100.48
18-11-2020,26.55,24,18.68,100.53
19-11-2020,26.23,23.49,18.07,100.56
20-11-2020,26.02,22.36,16.85,100.64
21-11-2020,24.86,20.97,15.5,100.68
22-11-2020,24.69,20.44,15.01,100.72
23-11-2020,25.55,21.93,16.48,100.64
24-11-2020,25.98,23.83,18.49,100.45
25-11-2020,25.8,23.8,18.49,100.19
26-11-2020,26.17,24.27,19.1,99.83
27-11-2020,25.28,23.12,17.7,100.36
28-11-2020,25.83,23.37,17.88,100.74
29-11-2020,25.5,23.5,18.07,100.75
30-11-2020,25.73,22.82,17.33,100.74
01-12-2020,25.43,21.69,16.17,100.76
02-12-2020,25.41,23.11,17.7,100.55
03-12-2020,25.92,24.62,19.41,100.39
04-12-2020,25.48,24.15,18.86,100.36
05-12-2020,25.3,23.94,18.62,100.42
06-12-2020,25.37,23.85,18.49,100.58
07-12-2020,25.8,23.98,18.62,100.75
08-12-2020,25.75,23.78,18.37,100.82
09-12-2020,25.23,22.53,17.03,100.75
10-12-2020,24.3,20.33,14.89,100.77
11-12-2020,24.24,19.78,14.34,100.77
12-12-2020,24.55,19.62,14.22,100.72
13-12-2020,24.63,19.18,13.85,100.63
14-12-2020,24.75,19.14,13.85,100.65
15-12-2020,24.65,21.12,15.62,100.74
16-12-2020,25.22,22.71,17.21,100.76
17-12-2020,25.17,22.79,17.27,100.74
18-12-2020,25.05,21.88,16.36,100.75
19-12-2020,24.87,21.76,16.24,100.83
20-12-2020,24.21,20.37,14.89,100.9
21-12-2020,23.32,19.24,13.85,100.79
22-12-2020,23.11,19.06,13.73,100.72
23-12-2020,23.34,19.36,14.04,100.66
24-12-2020,23.48,19.76,14.4,100.59
25-12-2020,23.57,19.03,13.73,100.67
26-12-2020,23.53,18.93,13.61,100.73
27-12-2020,23.74,19.61,14.22,100.66
28-12-2020,23.55,19.35,13.98,100.63
29-12-2020,24.19,20.82,15.38,100.6
30-12-2020,24.81,22.05,16.54,100.59
31-12-2020,24.62,21.9,16.42,100.68
01-01-2021,23.66,20.11,14.65,100.76
02-01-2021,24.05,21.5,15.99,100.69
03-01-2021,24.62,21.83,16.36,100.58
04-01-2021,24.94,22.14,16.66,100.59
05-01-2021,24.85,23.58,18.19,100.59
06-01-2021,25.05,23.87,18.49,100.53
07-01-2021,25.12,23.32,17.94,100.4
08-01-2021,25.44,23.41,18.07,100.34
09-01-2021,25.19,22.65,17.21,100.43
10-01-2021,25.21,22.83,17.4,100.48
11-01-2021,25.26,23.15,17.7,100.58
12-01-2021,25.31,22.55,17.09,100.6
13-01-2021,25.21,22.01,16.54,100.63
14-01-2021,24.9,21.98,16.48,100.58
15-01-2021,24.55,21.04,15.56,100.57
16-01-2021,23.98,19.5,14.16,100.52
17-01-2021,23.77,19.38,14.04,100.62
18-01-2021,24.03,19.23,13.85,100.71
19-01-2021,23.99,19.66,14.28,100.67
20-01-2021,24.47,21.01,15.5,100.66
21-01-2021,25.46,22.41,16.97,100.6
22-01-2021,25.33,22.4,16.91,100.61
23-01-2021,24.61,21.04,15.56,100.67
24-01-2021,24.4,19.35,13.98,100.75
25-01-2021,24.55,19,13.67,100.79
26-01-2021,24.14,18.7,13.43,100.74
27-01-2021,24.1,19.45,14.1,100.77
28-01-2021,24.31,20.26,14.77,100.78
29-01-2021,24.56,19.73,14.28,100.81
30-01-2021,24.49,20.25,14.83,100.74
31-01-2021,24.3,20.65,15.14,100.8
01-02-2021,24.37,20.25,14.77,100.96
02-02-2021,24.53,20.59,15.08,100.96
03-02-2021,24.29,19.3,13.92,100.91
04-02-2021,23.76,18.14,12.94,100.91
05-02-2021,23.31,18.26,13.06,100.81
06-02-2021,23.33,18.15,12.94,100.72
07-02-2021,23.23,18.23,13.06,100.76
08-02-2021,23.78,18.56,13.31,100.84
09-02-2021,23.41,18.16,12.94,100.79
10-02-2021,22.96,17.71,12.63,100.72
11-02-2021,23.05,17.4,12.39,100.67
12-02-2021,23.28,17.4,12.39,100.76
13-02-2021,23.5,17.78,12.63,100.81
14-02-2021,23.24,17.51,12.45,100.79
15-02-2021,23.69,17.75,12.7,100.66
16-02-2021,23.87,18.74,13.49,100.64
17-02-2021,24.38,19.37,14.04,100.63
18-02-2021,24.42,19.4,14.04,100.76
19-02-2021,25.13,20.68,15.2,100.76
20-02-2021,25.37,22.15,16.66,100.69
21-02-2021,25.14,22.11,16.6,100.79
22-02-2021,25.44,21.42,15.87,100.83
23-02-2021,25.12,20.76,15.26,100.7
24-02-2021,25,19.65,14.28,100.63
25-02-2021,25.21,18.87,13.67,100.58
26-02-2021,25.26,18.85,13.73,100.42
27-02-2021,25.35,19.99,14.77,100.35
28-02-2021,25.31,20.31,15.01,100.45
01-03-2021,26.05,20.35,15.01,100.7
02-03-2021,25.73,19.91,14.59,100.74
03-03-2021,25.52,19.02,13.79,100.65
04-03-2021,25.64,19.24,13.98,100.69
05-03-2021,25.56,19.24,13.98,100.77
06-03-2021,26.37,19.64,14.34,100.72
07-03-2021,26.48,20.44,15.14,100.64
08-03-2021,26.69,21.26,15.87,100.71
09-03-2021,26.8,21.62,16.11,100.78
10-03-2021,27.19,22.3,16.85,100.74
11-03-2021,27.25,21.46,15.99,100.73
12-03-2021,26.05,19.36,14.04,100.84
13-03-2021,26.75,19.16,13.85,100.78
14-03-2021,27.08,19.37,14.1,100.63
15-03-2021,27.6,19.84,14.59,100.52
16-03-2021,27.36,19.42,14.34,100.53
17-03-2021,27.66,20.52,15.2,100.45
18-03-2021,27.14,20.66,15.38,100.49
19-03-2021,27.4,19.96,14.65,100.44
20-03-2021,27.23,20.19,14.95,100.33
21-03-2021,27.81,19.8,14.65,100.3
22-03-2021,28.18,20.63,15.38,100.44
23-03-2021,28.05,20.95,15.69,100.51
24-03-2021,28.33,20.78,15.5,100.49
25-03-2021,28.5,20.87,15.62,100.4
26-03-2021,28.33,21.89,16.6,100.39
27-03-2021,29.15,21.96,16.72,100.32
28-03-2021,29.4,21.85,16.66,100.27
29-03-2021,29.76,21.68,16.66,100.23
30-03-2021,30.43,20.36,15.69,100.04
31-03-2021,31.29,22.42,17.46,99.88
01-04-2021,31.69,22.33,17.46,99.81
02-04-2021,32.33,21.93,17.03,99.85
03-04-2021,31.69,22.91,17.88,99.96
04-04-2021,31.44,22.61,17.52,100.13
05-04-2021,30.33,22.87,17.7,100.27
06-04-2021,29.56,22.23,17.09,100.43
07-04-2021,29.35,20.86,15.75,100.49
08-04-2021,29.06,20.78,15.62,100.31
09-04-2021,28.9,21.34,16.17,100.29
10-04-2021,29.4,21.92,16.6,100.43
11-04-2021,29.83,21.91,16.54,100.56
12-04-2021,29.76,22.61,17.21,100.59
13-04-2021,30.03,22.2,16.85,100.54
14-04-2021,29.45,23.05,17.7,100.46
15-04-2021,28.65,23.16,17.82,100.46
16-04-2021,29.59,22.42,17.09,100.37
17-04-2021,30,23.5,18.19,100.4
18-04-2021,30.25,23.38,18.13,100.47
19-04-2021,30.66,23.33,18.19,100.25
20-04-2021,30.57,23.89,18.8,100.19
21-04-2021,30.6,23.98,18.86,100.33
22-04-2021,30.39,23.25,18.01,100.34
23-04-2021,30.9,23.12,17.88,100.32
24-04-2021,29.59,23.98,18.74,100.33
25-04-2021,30.59,23.35,18.13,100.29
26-04-2021,30.48,23.48,18.25,100.27
27-04-2021,30.48,23.44,18.19,100.32
28-04-2021,30.8,23.19,18.01,100.34
29-04-2021,30.85,23.01,17.82,100.29
30-04-2021,31.04,23.35,18.13,100.22
01-05-2021,31.03,23.5,18.25,100.26
02-05-2021,30.57,23.65,18.37,100.29
03-05-2021,30.8,23.23,17.94,100.22
04-05-2021,31.12,22.62,17.33,100.19
05-05-2021,31.47,22.76,17.46,100.19
06-05-2021,31.33,23.23,17.94,100.28
07-05-2021,30.89,23.62,18.37,100.38
08-05-2021,30.34,23.33,18.01,100.3
09-05-2021,31.05,23.37,18.07,100.16
10-05-2021,31.65,23.37,18.13,100.1
11-05-2021,32.33,24,18.92,100.03
12-05-2021,32.48,24.44,19.41,99.92
13-05-2021,31.68,24.85,19.9,99.86
14-05-2021,31.8,24.27,19.23,99.8
15-05-2021,31.14,23.63,18.43,99.8
16-05-2021,30.24,23.93,18.74,99.9
17-05-2021,30.98,24.08,18.98,100.04
18-05-2021,30.82,24.8,19.78,100.08
19-05-2021,30.37,25.17,20.2,100.02
20-05-2021,30.14,24.49,19.35,100.07
21-05-2021,28.62,23.64,18.37,100.12
22-05-2021,29.4,23.58,18.37,100.01
23-05-2021,30.07,23.51,18.31,100
24-05-2021,29.33,23.19,17.94,100.05
25-05-2021,28.57,23.72,18.49,99.85
26-05-2021,31.53,22.33,17.09,99.65
27-05-2021,30.92,22.08,16.85,99.82
28-05-2021,31.24,21.9,16.72,99.93
29-05-2021,31.68,22.91,17.76,100
30-05-2021,31.89,23.26,18.13,99.95
31-05-2021,31.56,23.55,18.37,99.83
01-06-2021,31.7,23.71,18.55,99.84
02-06-2021,31.1,23.45,18.31,99.93
03-06-2021,30.48,24.19,19.1,100.09
04-06-2021,29.31,23.01,17.64,100.23
05-06-2021,29.58,23.59,18.31,100.2
06-06-2021,29.76,22.98,17.64,100.13
07-06-2021,30.4,23.78,18.62,100.09
08-06-2021,30.19,23.4,18.19,100.02
09-06-2021,30.32,23.1,17.94,99.92
10-06-2021,30.73,22.65,17.52,99.79
11-06-2021,30.15,21.61,16.36,99.84
12-06-2021,30.51,20.69,15.5,99.84
13-06-2021,29.6,21.11,15.81,99.83
14-06-2021,29.95,21.08,15.75,99.78
15-06-2021,30.54,20.42,15.2,99.76
16-06-2021,30.86,21.64,16.3,99.86
17-06-2021,31.15,21.76,16.42,99.96
18-06-2021,30.98,20.98,15.69,100.08
19-06-2021,30.37,21.96,16.6,100.23
20-06-2021,30.51,21.83,16.48,100.22
21-06-2021,30.36,21.69,16.42,100.12
22-06-2021,29.53,23.33,18.07,100.09
23-06-2021,29.63,23.19,17.88,100.08
24-06-2021,29.91,23.64,18.43,100.1
25-06-2021,30.79,22,16.85,99.96
26-06-2021,31.01,21.81,16.66,99.91
27-06-2021,29.12,21.9,16.66,100.12
28-06-2021,29.35,22.15,16.85,100.09
29-06-2021,29.81,23.51,18.25,100.05
30-06-2021,30.22,24.55,19.47,99.98
01-07-2021,29.44,25.37,20.45,99.9
02-07-2021,29.19,25.17,20.2,100
03-07-2021,28.93,25.23,20.2,100.07
04-07-2021,28.55,24.15,18.98,100.06
05-07-2021,29.33,23.86,18.68,99.94
06-07-2021,29.41,24.77,19.71,99.86
07-07-2021,29.18,24.62,19.53,99.86
08-07-2021,28.67,24.13,18.98,99.88
09-07-2021,28.64,24.75,19.71,99.73
10-07-2021,27.85,23.55,18.37,99.68
11-07-2021,27.55,22.8,17.58,99.7
12-07-2021,27.49,22.53,17.21,99.72
13-07-2021,28.35,23.15,17.94,99.76
14-07-2021,28.08,23.87,18.68,99.85
15-07-2021,28.56,23.81,18.62,99.85
16-07-2021,28.84,24.12,18.92,100.04
17-07-2021,27.62,24.38,19.23,100.06
18-07-2021,27.36,24.9,19.84,99.9
19-07-2021,28.87,23.9,18.68,99.91
20-07-2021,28.72,24.08,18.86,100.08
21-07-2021,28.68,23.95,18.74,100.02
22-07-2021,27.57,23.61,18.37,99.73
23-07-2021,28.29,23.71,18.49,99.69
24-07-2021,29.23,24.06,18.92,99.81
25-07-2021,28.76,24.38,19.23,99.95
26-07-2021,28.21,23.78,18.55,99.98
27-07-2021,28.33,23.56,18.31,99.94
28-07-2021,29.61,23.38,18.13,99.97
29-07-2021,29.4,23.34,18.07,100.01
30-07-2021,29.46,23.66,18.43,100.1
31-07-2021,29.73,23.4,18.13,100.15
01-08-2021,28.94,23.43,18.13,100.07
02-08-2021,29.4,22.87,17.58,100.03
03-08-2021,29.44,22.79,17.46,100.19
04-08-2021,29.77,23.44,18.13,100.19
05-08-2021,30.08,23.79,18.55,100.04
06-08-2021,29.7,23.76,18.55,99.94
07-08-2021,29.57,24.53,19.41,100.02
08-08-2021,29.65,24.75,19.65,100.1
09-08-2021,29.76,25.08,20.02,100.12
10-08-2021,28.37,24.49,19.35,100.06
11-08-2021,27.04,24.37,19.17,100.08
12-08-2021,27.5,24.5,19.29,100.12
13-08-2021,28.27,24.01,18.8,100.04
14-08-2021,28.63,23.54,18.25,99.9
15-08-2021,28.18,22.93,17.64,99.97
16-08-2021,28.9,22.81,17.52,100.05
17-08-2021,28.96,23.49,18.25,100.09
18-08-2021,28.86,22.98,17.76,99.98
19-08-2021,29.18,23,17.76,99.93
20-08-2021,28.16,23.12,17.82,100.06
21-08-2021,26.1,23.33,17.94,100.31
22-08-2021,26.74,23.15,17.76,100.27
23-08-2021,27.37,23.73,18.43,100.21
24-08-2021,28.61,24.14,18.92,100.13
25-08-2021,28.65,24.4,19.23,100.01
26-08-2021,28.7,24.37,19.23,99.89
27-08-2021,26.93,24.65,19.53,99.89
28-08-2021,27.5,23.66,18.43,99.76
29-08-2021,27.1,22.9,17.64,99.74
30-08-2021,27.7,22.72,17.46,99.83
31-08-2021,27.87,22.2,16.91,100
01-09-2021,27.53,23.8,18.55,100.15
02-09-2021,27.26,23.76,18.49,100.11
03-09-2021,27.14,23.32,18.01,100.03
04-09-2021,26.37,23.9,18.68,100.01
05-09-2021,28.23,23.9,18.68,99.94
06-09-2021,27.37,23.23,17.94,99.91
07-09-2021,26.66,22.65,17.27,99.99
08-09-2021,27.55,23.9,18.68,100.1
09-09-2021,28.12,23.76,18.49,100.17
10-09-2021,28.07,23.98,18.74,100.09
11-09-2021,28.15,24.01,18.8,99.99
12-09-2021,28.08,24.3,19.17,99.88
13-09-2021,28.44,23.98,18.8,99.81
14-09-2021,28.42,24.37,19.23,99.92
15-09-2021,28.82,24.67,19.59,100.02
16-09-2021,27.99,24.51,19.35,100.03
17-09-2021,27.62,24.9,19.84,100.04
18-09-2021,28.29,24.36,19.17,100.15
19-09-2021,28.44,24.67,19.47,100.28
20-09-2021,28.69,24.88,19.78,100.19
21-09-2021,28.26,24.6,19.47,100.07
22-09-2021,28.19,24.12,18.92,99.93
23-09-2021,28.25,24.69,19.59,99.99
24-09-2021,28.12,23.97,18.74,100.08
25-09-2021,28.3,24.8,19.71,100
26-09-2021,27.3,24.1,18.92,99.82
27-09-2021,28.62,23.71,18.55,99.63
28-09-2021,27.5,23.45,18.19,99.93
29-09-2021,28.04,22.97,17.64,100.13
30-09-2021,28.15,23.75,18.43,100.23
01-10-2021,28.04,24.44,19.23,100.21
02-10-2021,27.44,25.23,20.2,100.17
03-10-2021,27.94,24.64,19.47,100.16
04-10-2021,27.92,24.68,19.53,100.09
05-10-2021,27.15,25.07,20.02,100.04
06-10-2021,27.99,25.39,20.45,99.9
07-10-2021,27.58,24.9,19.84,100.02
08-10-2021,28.44,25.33,20.32,100.02
09-10-2021,27.3,24.89,19.78,100.17
10-10-2021,27.76,24.48,19.29,100.12
11-10-2021,27.07,24.28,19.1,100.02
12-10-2021,27.19,23.88,18.62,100.02
13-10-2021,28.25,24.17,18.98,99.94
14-10-2021,27.8,24.66,19.53,99.9
15-10-2021,28.15,24.89,19.9,99.68
16-10-2021,27.82,25.17,20.2,99.66
17-10-2021,28.06,25.51,20.63,99.78
18-10-2021,28.08,24.55,19.41,100.04
19-10-2021,27.66,24.5,19.29,100.33
20-10-2021,27.5,24.1,18.8,100.52
21-10-2021,27.36,24.22,18.92,100.56
22-10-2021,27.33,24.24,18.92,100.6
23-10-2021,27.19,24.45,19.17,100.64
24-10-2021,27.63,23.37,17.94,100.63
25-10-2021,26.62,23.81,18.43,100.48
26-10-2021,27.14,23.26,17.82,100.39
27-10-2021,26.86,23.29,17.88,100.4
28-10-2021,26.41,22.99,17.64,100.4
29-10-2021,26.72,24.18,18.86,100.53
30-10-2021,26.48,24.54,19.29,100.61
31-10-2021,26.98,24.61,19.35,100.53
01-11-2021,26.41,24.43,19.17,100.48
02-11-2021,26.41,23.97,18.62,100.51
03-11-2021,25.71,23.98,18.62,100.51
04-11-2021,25.87,24.26,18.98,100.45
05-11-2021,25.94,23.87,18.55,100.4
06-11-2021,26.12,24.26,19.04,100.25
07-11-2021,26.64,24.47,19.23,100.24
08-11-2021,26.05,24.26,18.98,100.35
09-11-2021,25.26,23.24,17.88,100.41
10-11-2021,24.09,22.7,17.33,100.24
11-11-2021,24.83,23.66,18.55,99.66
12-11-2021,26.12,23.73,18.49,99.92
13-11-2021,26.85,24.28,19.04,100.18
14-11-2021,26.52,24.3,19.04,100.19
15-11-2021,26.58,24.19,18.98,100.09
16-11-2021,26.83,24.33,19.1,100.12
17-11-2021,26.46,24.73,19.53,100.31
18-11-2021,26.51,25.5,20.57,99.85
19-11-2021,26.73,24.89,19.84,99.79
20-11-2021,26.9,25.01,19.96,100.02
21-11-2021,26.66,24.51,19.29,100.34
22-11-2021,26.3,24.48,19.23,100.45
23-11-2021,26.65,24.51,19.29,100.41
24-11-2021,26.33,24.15,18.86,100.42
25-11-2021,26.46,24.38,19.1,100.42
26-11-2021,26.09,24.39,19.1,100.42
27-11-2021,25.83,24.55,19.35,100.44
28-11-2021,25.53,24.29,18.98,100.54
29-11-2021,25.44,23.95,18.62,100.64
30-11-2021,26.06,24.51,19.29,100.58
01-12-2021,26.09,23.64,18.25,100.57
02-12-2021,24.96,21.71,16.24,100.58
03-12-2021,24.44,22.61,17.21,100.54
04-12-2021,26.01,22.55,17.09,100.51
05-12-2021,26.58,23.13,17.76,100.52
06-12-2021,26.55,23.66,18.31,100.52
07-12-2021,25.87,23.14,17.7,100.59
08-12-2021,25.65,23.38,17.94,100.61
09-12-2021,25.83,23.32,17.88,100.72
10-12-2021,25.76,22.88,17.4,100.82
11-12-2021,25.88,23.22,17.76,100.78
12-12-2021,25.7,23.14,17.64,100.8
13-12-2021,25.99,23.05,17.58,100.69
14-12-2021,25.32,22.34,16.85,100.66
15-12-2021,24.97,21.81,16.3,100.71
16-12-2021,24.66,21.12,15.62,100.8
17-12-2021,24.2,20.83,15.32,100.87
18-12-2021,23.89,20.19,14.71,100.82
19-12-2021,23.5,19.36,13.98,100.92
20-12-2021,23.58,19.01,13.67,100.92
21-12-2021,23.25,18.36,13.12,100.94
22-12-2021,22.74,17.66,12.57,100.82
23-12-2021,22.4,16.99,12.08,100.77
24-12-2021,23.46,18.19,13,100.78
25-12-2021,23.62,18.5,13.24,100.81
26-12-2021,23.94,19.6,14.22,100.94
27-12-2021,24.25,20.08,14.59,100.97
28-12-2021,24,20.61,15.08,100.9
29-12-2021,24.37,20.38,14.89,100.82
30-12-2021,24.55,22.05,16.6,100.9
31-12-2021,25.22,22.91,17.4,100.97
